4,2013,",production period",6825,"collars,mmbtu(in 000 s)",,"collars,gj(in 000 s)",$5.35 ,"collars,weightedaveragefloor price(1)",$6.67 ,"collars,weightedaverageceiling price(1)",,,,,,,,,,,,,,,,,,,,
APA20130301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,dattime1,dattime1_type,vol1,vol1_type,Price1,Price1_type,,,,,,,,,,,,,,,,,,,,,,,,
2,2013,",production period",40292,"fixed-price swaps,mbbls(2)",$97.31 ,"fixed-price swaps,weightedaveragefixed price(1)",,,,,,,,,,,,,,,,,,,,,,,,
3,2014,",production period",76,"fixed-price swaps,mbbls(2)",74.5,"fixed-price swaps,weightedaveragefixed price(1)",,,,,,,,,,,,,,,,,,,,,,,,
APA20130301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,dattime1,dattime1_type,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,,,,,,,,,,,,,,,,,,,,,,
2,2013,",production period",5701,"collars,mbbls(2)",$82.84 ,"collars,weightedaveragefloor price(1)",$111.63 ,"collars,weightedaverageceiling price(1)",,,,,,,,,,,,,,,,,,,,,,
APA20130301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:2,dattime1,dattime1_type,vol1,vol1_type,Price1,Price1_type,,,,,,,,,,,,,,,,,,,,,,,,
2,2013,",production period",10095,"fixed-price swaps,mmbtu(in 000 s)",$6.74 ,"fixed-price swaps,weightedaveragefixed price(1)",,,,,,,,,,,,,,,,,,,,,,,,
3,2014,",production period",1295,"fixed-price swaps,mmbtu(in 000 s)",$6.72 ,"fixed-price swaps,weightedaveragefixed price(1)",,,,,,,,,,,,,,,,,,,,,,,,
APA20130301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:3,dattime1,dattime1_type,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,,,,,,,,,,,,,,,,,,,,,,
2,2013,",production period",6825,"collars,mmbtu(in 000 s)",$5.35 ,"collars,weightedaveragefloor price(1)",$6.67 ,"collars,weightedaverageceiling price(1)",,,,,,,,,,,,,,,,,,,,,,
APA20140228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,dattime1,dattime1_type,",settlement index",vol1,vol1_type,Price1,Price1_type,,,,,,,,,,,,,,,,,,,,,,,
2,2014,",production period",NYMEX WTI,22889,"fixed-price swaps,mbbls",$90.77 ,"fixed-price swaps,weightedaveragefixed price",,,,,,,,,,,,,,,,,,,,,,,
3,2014,",production period",Dated Brent,22812,"fixed-price swaps,mbbls",100.05,"fixed-price swaps,weightedaveragefixed price",,,,,,,,,,,,,,,,,,,,,,,
APA20140228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,dattime1,dattime1_type,",settlement index",vol1,vol1_type,Price1,Price1_type,,,,,,,,,,,,,,,,,,,,,,,
2,2014,",production period",NYMEX Henry Hub,1295,"fixed-price swaps,mmbtu(in 000 s)",$6.72 ,"fixed-price swaps,weightedaveragefixed price",,,,,,,,,,,,,,,,,,,,,,,
APC20040304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,Price3,Price3_type,vol2,vol2_type,Price4,Price4_type,Price5,Price5_type,vol3,vol3_type,vol4,vol4_type,,,,,,,,,,,,
"2004,",319,"three-way collars (thousand mmbtu/d),",$2.87 ,"floor sold price,nymex price per mmbtu",$3.94 ,"floor purchased price,nymex price per mmbtu",$5.52 ,"ceiling sold price,nymex price per mmbtu",44,"two-way collars (thousand mmbtu/d),nymex price per mmbtu",$4.29 ,"floor purchased price,nymex price per mmbtu,",$6.43 ,"ceiling sold price,nymex price per mmbtu,",259,"fixed price (thousand mmbtu/d),nymex price per mmbtu",$3.86 ,"nymex price per mmbtu,nymex price per mmbtu",,,,,,,,,,,,
"2005,",19,"three-way collars (thousand mmbtu/d),",$2.20 ,"floor sold price,nymex price per mmbtu",$3.00 ,"floor purchased price,nymex price per mmbtu",$4.83 ,"ceiling sold price,nymex price per mmbtu",26,"two-way collars (thousand mmbtu/d),nymex price per mmbtu",$3.76 ,"floor purchased price,nymex price per mmbtu,",$5.65 ,"ceiling sold price,nymex price per mmbtu,",33,"fixed price (thousand mmbtu/d),nymex price per mmbtu",$3.46 ,"nymex price per mmbtu,nymex price per mmbtu",,,,,,,,,,,,
APC20040304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,,
"2004,",197,"basis swaps (thousand mmbtu/d),nymex price per mmbtu",$(0.13,"price per mmbtu,nymex price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
"2005,",53,"basis swaps (thousand mmbtu/d),nymex price per mmbtu",$(0.22,"price per mmbtu,nymex price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
APC20040304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:2,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,Price3,Price3_type,vol2,vol2_type,Price4,Price4_type,Price5,Price5_type,vol3,vol3_type,vol4,vol4_type,,,,,,,,,,,,
"2004,,",38,"three-way collars (mbbls/d),",$20.13 ,"floor sold price,nymex price per barrel",$24.61 ,"floor purchased price,nymex price per barrel",$30.00 ,"ceiling sold price,nymex price per barrel",3,"two-way collars (mbbls/d),nymex price per barrel",$22.00 ,"floor purchased price,nymex price per barrel,",$26.32 ,"ceiling sold price,nymex price per barrel,",26,"fixed price (mbbls/d),nymex price per barrel",$27.22 ,"nymex price per barrel,nymex price per barrel",,,,,,,,,,,,
"2005,",,"three-way collars (mbbls/d),",,"floor sold price,nymex price per barrel",,"floor purchased price,nymex price per barrel",,"ceiling sold price,nymex price per barrel",2,"two-way collars (mbbls/d),nymex price per barrel",$22.00 ,"floor purchased price,nymex price per barrel,",$26.32 ,"ceiling sold price,nymex price per barrel,",,"fixed price (mbbls/d),nymex price per barrel",,"nymex price per barrel,nymex price per barrel",,,,,,,,,,,,
APC20050315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,vol2,vol2_type,Price3,Price3_type,Price4,Price4_type,Price5,Price5_type,vol3,vol3_type,vol4,vol4_type,,,,,,,,,,,,
"2005,",26,"two-way collars (thousand mmbtu/d),",$5.65 ,"ceiling sold price,nymex price per mmbtu",$3.76 ,"floor purchased price,nymex price per mmbtu",269,"three-way collars (thousand mmbtu/d),nymex price per mmbtu",$9.37 ,"ceiling sold price,nymex price per mmbtu,",$5.00 ,"floor purchased price,nymex price per mmbtu,",$4.01 ,"floor sold price,nymex price per mmbtu",21,"fixed price (thousand mmbtu/d),nymex price per mmbtu",$2.97 ,"nymex price per mmbtu,nymex price per mmbtu",,,,,,,,,,,,
"2006,",10,"two-way collars (thousand mmbtu/d),",$5.88 ,"ceiling sold price,nymex price per mmbtu",$4.00 ,"floor purchased price,nymex price per mmbtu",,"three-way collars (thousand mmbtu/d),nymex price per mmbtu",,"ceiling sold price,nymex price per mmbtu,",,"floor purchased price,nymex price per mmbtu,",,"floor sold price,nymex price per mmbtu",11,"fixed price (thousand mmbtu/d),nymex price per mmbtu",$2.87 ,"nymex price per mmbtu,nymex price per mmbtu",,,,,,,,,,,,
APC20050315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,,
"2005,",141,"basis swaps (thousand mmbtu/d),nymex price per mmbtu",$(0.17,"price per mmbtu,nymex price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
"2006,",21,"basis swaps (thousand mmbtu/d),nymex price per mmbtu",$(0.21,"price per mmbtu,nymex price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
APC20050315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:2,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,vol2,vol2_type,Price3,Price3_type,Price4,Price4_type,Price5,Price5_type,,,,,,,,,,,,,,,,
"2005,,",2,"two-way collars (mbbls/d),",$26.32 ,"ceiling sold price,nymex price per barrel",$22.00 ,"floor purchased price,nymex price per barrel",43,"three-way collars (mbbls/d),nymex price per barrel",$46.89 ,"ceiling sold price,nymex price per barrel,",$32.28 ,"floor purchased price,nymex price per barrel,",$27.28 ,"floor sold price,nymex price per barrel",,,,,,,,,,,,,,,,
"2006,",1,"two-way collars (mbbls/d),",$26.32 ,"ceiling sold price,nymex price per barrel",$22.00 ,"floor purchased price,nymex price per barrel",,"three-way collars (mbbls/d),nymex price per barrel",,"ceiling sold price,nymex price per barrel,",,"floor purchased price,nymex price per barrel,",,"floor sold price,nymex price per barrel",,,,,,,,,,,,,,,,
APC20060303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,vol1,vol1_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2005,,,",$7.16 ,"natural gas (per mcf),",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2004,,,",$5.18 ,"natural gas (per mcf),",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2003,,,",$4.34 ,"natural gas (per mcf),",,,,,,,,,,,,,,,,,,,,,,,,,,,,
APC20060303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,vol1,vol1_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2005,,,",44.35,"oil and condensate (per barrel),",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2004,,,",31.65,"oil and condensate (per barrel),",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2003,,,",26.14,"oil and condensate (per barrel),",,,,,,,,,,,,,,,,,,,,,,,,,,,,
APC20060303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:2,vol1,vol1_type,vol2,vol2_type,Price1,Price1_type,Price2,Price2_type,Price3,Price3_type,Price4,Price4_type,Price5,Price5_type,Price6,Price6_type,Price7,Price7_type,Price8,Price8_type,Price9,Price9_type,Price10,Price10_type,Price11,Price11_type,Price12,Price12_type,,
"2005,,,",34.56,"natural gas liquids (per barrel),",$8.11 ,"production cost (per boe),",$7.29 ,"natural gas (per mcf),sales price",49.48,"oil and condensate (per barrel),sales price",33.75,"natural gas liquids (per barrel),sales price",$9.34 ,"production cost (per boe),sales price",$54.38 ,"oil and condensate (per barrel),sales price,",$2.88 ,"production cost (per boe),sales price,",$39.37 ,"oil and condensate (per barrel),sales price,,",$8.40 ,"production cost (per boe),sales price,,",$7.19 ,"natural gas (per mcf),sales price,",47.92,"oil and condensate (per barrel),sales price,,,",34.53,"natural gas liquids (per barrel),sales price,",$7.51 ,"production cost (per boe),sales price,,,",,
"2004,,,",27.84,"natural gas liquids (per barrel),",$6.41 ,"production cost (per boe),",$5.17 ,"natural gas (per mcf),sales price",37.37,"oil and condensate (per barrel),sales price",26.21,"natural gas liquids (per barrel),sales price",$8.75 ,"production cost (per boe),sales price",$34.78 ,"oil and condensate (per barrel),sales price,",$2.94 ,"production cost (per boe),sales price,",$27.91 ,"oil and condensate (per barrel),sales price,,",$7.93 ,"production cost (per boe),sales price,,",$5.18 ,"natural gas (per mcf),sales price,",32.66,"oil and condensate (per barrel),sales price,,,",27.76,"natural gas liquids (per barrel),sales price,",$6.43 ,"production cost (per boe),sales price,,,",,
"2003,,,",21.19,"natural gas liquids (per barrel),",$5.49 ,"production cost (per boe),",$4.71 ,"natural gas (per mcf),sales price",27.42,"oil and condensate (per barrel),sales price",21.04,"natural gas liquids (per barrel),sales price",$8.01 ,"production cost (per boe),sales price",$28.43 ,"oil and condensate (per barrel),sales price,",$2.44 ,"production cost (per boe),sales price,",$23.15 ,"oil and condensate (per barrel),sales price,,",$8.90 ,"production cost (per boe),sales price,,",$4.42 ,"natural gas (per mcf),sales price,",26.55,"oil and condensate (per barrel),sales price,,,",21.18,"natural gas liquids (per barrel),sales price,",$5.71 ,"production cost (per boe),sales price,,,",,
APC20060303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:3,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,vol2,vol2_type,vol3,vol3_type,,,,,,,,,,,,,,,,,,,,
",2006,,",10,"two-way collars (thousand mmbtu/d),no,",$5.88 ,"ceiling sold price,,price per mmbtu",$4.00 ,"floor purchased price,,price per mmbtu",11,"fixed price physical delivery (thousand mmbtu/d),no,price per mmbtu",$2.87 ,"price per mmbtu,,price per mmbtu",,,,,,,,,,,,,,,,,,,,
APC20060303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:4,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,vol2,vol2_type,Price3,Price3_type,Price4,Price4_type,Price5,Price5_type,,,,,,,,,,,,,,,,
",,2006,",1,"two-way collars (mbbls/d),no,",$26.32 ,"ceiling sold price,,price per barrel",$22.00 ,"floor purchased price,,price per barrel",,"three-way collars (mbbls/d),yes,price per barrel",,"ceiling sold price,,price per barrel,",,"floor purchased price,,price per barrel,",,"floor sold price,,price per barrel",,,,,,,,,,,,,,,,
"five year,average,2007|2011,",,"two-way collars (mbbls/d),no,",,"ceiling sold price,,price per barrel",,"floor purchased price,,price per barrel",9,"three-way collars (mbbls/d),yes,price per barrel",$85.43 ,"ceiling sold price,,price per barrel,",$49.46 ,"floor purchased price,,price per barrel,",$34.46 ,"floor sold price,,price per barrel",,,,,,,,,,,,,,,,
APC20070228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,Price3,Price3_type,vol2,vol2_type,Price4,Price4_type,vol3,vol3_type,vol4,vol4_type,vol5,vol5_type,,,,,,,,,,,,
2007,30,"three-way collars (thousand mmbtu/d),natural gas,",$11.23 ,"ceiling sold price,natural gas,price per mmbtu",$9.00 ,"floor purchased price,natural gas,price per mmbtu",$6.00 ,"floor sold price,natural gas,price per mmbtu",386,"two-way collars (thousand mmbtu/d),natural gas,price per mmbtu",$10.73 ,"ceiling sold price,natural gas,price per mmbtu,",$6.27 ,"floor purchase price,natural gas,price per mmbtu",405,"fixed price (thousand mmbtu/d),natural gas,price per mmbtu",$7.14 ,"price per mmbtu,natural gas,price per mmbtu",,,,,,,,,,,,
2008,500,"three-way collars (thousand mmbtu/d),natural gas,",$14.26 ,"ceiling sold price,natural gas,price per mmbtu",$7.50 ,"floor purchased price,natural gas,price per mmbtu",$5.00 ,"floor sold price,natural gas,price per mmbtu",,"two-way collars (thousand mmbtu/d),natural gas,price per mmbtu",,"ceiling sold price,natural gas,price per mmbtu,",,"floor purchase price,natural gas,price per mmbtu",105,"fixed price (thousand mmbtu/d),natural gas,price per mmbtu",$8.16 ,"price per mmbtu,natural gas,price per mmbtu",,,,,,,,,,,,
2009,50,"three-way collars (thousand mmbtu/d),natural gas,",$12.60 ,"ceiling sold price,natural gas,price per mmbtu",$7.50 ,"floor purchased price,natural gas,price per mmbtu",$5.00 ,"floor sold price,natural gas,price per mmbtu",,"two-way collars (thousand mmbtu/d),natural gas,price per mmbtu",,"ceiling sold price,natural gas,price per mmbtu,",,"floor purchase price,natural gas,price per mmbtu",90,"fixed price (thousand mmbtu/d),natural gas,price per mmbtu",$7.84 ,"price per mmbtu,natural gas,price per mmbtu",,,,,,,,,,,,
APC20070228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,557,"basis swaps (thousand mmbtu/d),natural gas,price per mmbtu",$(1.08,"price per mmbtu,natural gas,price per mmbtu,",,,,,,,,,,,,,,,,,,,,,,,,,,
2008,575,"basis swaps (thousand mmbtu/d),natural gas,price per mmbtu",$(1.05,"price per mmbtu,natural gas,price per mmbtu,",,,,,,,,,,,,,,,,,,,,,,,,,,
2009,20,"basis swaps (thousand mmbtu/d),natural gas,price per mmbtu",$(1.08,"price per mmbtu,natural gas,price per mmbtu,",,,,,,,,,,,,,,,,,,,,,,,,,,
APC20070228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:2,vol1,vol1_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,35,"three-way collars (mbbls/d),crude oil,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,86,"three-way collars (mbbls/d),crude oil,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,48,"three-way collars (mbbls/d),crude oil,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,
average2010|2012,8,"three-way collars (mbbls/d),crude oil,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,,,
APC20070228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:3,Price1,Price1_type,Price2,Price2_type,Price3,Price3_type,vol1,vol1_type,Price4,Price4_type,Price5,Price5_type,vol2,vol2_type,vol3,vol3_type,,,,,,,,,,,,,,
2007,$86.16 ,"ceiling sold price,crude oil,price per barrel",$58.57 ,"floor purchased price,crude oil,price per barrel",$43.57 ,"floor sold price,crude oil,price per barrel",19,"two-way collars (mbbls/d),crude oil,price per barrel",$60.40 ,"ceiling sold price,crude oil,price per barrel,",$44.33 ,"floor purchased price,crude oil,price per barrel,",27,"fixed price (mbbls/d),crude oil,price per barrel",$51.44 ,"price per barrel,crude oil,price per barrel",,,,,,,,,,,,,,
2008,$92.98 ,"ceiling sold price,crude oil,price per barrel",$56.07 ,"floor purchased price,crude oil,price per barrel",$41.07 ,"floor sold price,crude oil,price per barrel",,"two-way collars (mbbls/d),crude oil,price per barrel",,"ceiling sold price,crude oil,price per barrel,",,"floor purchased price,crude oil,price per barrel,",,"fixed price (mbbls/d),crude oil,price per barrel",,"price per barrel,crude oil,price per barrel",,,,,,,,,,,,,,
2009,$87.04 ,"ceiling sold price,crude oil,price per barrel",$52.51 ,"floor purchased price,crude oil,price per barrel",$37.51 ,"floor sold price,crude oil,price per barrel",,"two-way collars (mbbls/d),crude oil,price per barrel",,"ceiling sold price,crude oil,price per barrel,",,"floor purchased price,crude oil,price per barrel,",,"fixed price (mbbls/d),crude oil,price per barrel",,"price per barrel,crude oil,price per barrel",,,,,,,,,,,,,,
average2010|2012,$87.04 ,"ceiling sold price,crude oil,price per barrel",$49.35 ,"floor purchased price,crude oil,price per barrel",$34.34 ,"floor sold price,crude oil,price per barrel",,"two-way collars (mbbls/d),crude oil,price per barrel",,"ceiling sold price,crude oil,price per barrel,",,"floor purchased price,crude oil,price per barrel,",,"fixed price (mbbls/d),crude oil,price per barrel",,"price per barrel,crude oil,price per barrel",,,,,,,,,,,,,,
APC20080229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,Price3,Price3_type,,,,,,,,,,,,,,,,,,,,,,
2008,1400,"three-way collars (thousand mmbtu/d),natural gas,",$10.97 ,"ceiling sold price,natural gas,average price per mmbtu",$7.50 ,"floor purchased price,natural gas,average price per mmbtu",$5.32 ,"floor sold price,natural gas,average price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
2009,190,"three-way collars (thousand mmbtu/d),natural gas,",$11.54 ,"ceiling sold price,natural gas,average price per mmbtu",$7.50 ,"floor purchased price,natural gas,average price per mmbtu",$5.37 ,"floor sold price,natural gas,average price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
APC20080229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,1405,"basis swaps (thousand mmbtu/d),natural gas,average price per mmbtu",$(0.85,"price per mmbtu,natural gas,average price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1030,"basis swaps (thousand mmbtu/d),natural gas,average price per mmbtu",$(0.87,"price per mmbtu,natural gas,average price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
2010,345,"basis swaps (thousand mmbtu/d),natural gas,average price per mmbtu",$(1.08,"price per mmbtu,natural gas,average price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
APC20080229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:2,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,Price3,Price3_type,,,,,,,,,,,,,,,,,,,,,,
"2008,",86,"three-way collars (mbbls/d),crude oil,",$92.98 ,"ceiling sold price,crude oil,average price per barrel",$56.07 ,"floor purchased price,crude oil,average price per barrel",$41.07 ,"floor sold price,crude oil,average price per barrel",,,,,,,,,,,,,,,,,,,,,,
"2009,",48,"three-way collars (mbbls/d),crude oil,",$87.04 ,"ceiling sold price,crude oil,average price per barrel",$52.51 ,"floor purchased price,crude oil,average price per barrel",$37.51 ,"floor sold price,crude oil,average price per barrel",,,,,,,,,,,,,,,,,,,,,,
"2010,",18,"three-way collars (mbbls/d),crude oil,",$86.76 ,"ceiling sold price,crude oil,average price per barrel",$49.19 ,"floor purchased price,crude oil,average price per barrel",$34.18 ,"floor sold price,crude oil,average price per barrel",,,,,,,,,,,,,,,,,,,,,,
average2011|2012,2,"three-way collars (mbbls/d),crude oil,",$88.17 ,"ceiling sold price,crude oil,average price per barrel",$50.00 ,"floor purchased price,crude oil,average price per barrel",$35.00 ,"floor sold price,crude oil,average price per barrel",,,,,,,,,,,,,,,,,,,,,,
APC20090225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,Price3,Price3_type,,,,,,,,,,,,,,,,,,,,,,
2009,530,"three-way collars (thousand mmbtu/d),natural gas,",$11.25 ,"ceiling sold price,natural gas,average price per mmbtu",$7.50 ,"floor purchased price,natural gas,average price per mmbtu",$5.45 ,"floor sold price,natural gas,average price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
APC20090225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1200,"basis swaps (thousand mmbtu/d),natural gas,average price per mmbtu",$(0.85,"price per mmbtu,natural gas,average price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
2010,465,"basis swaps (thousand mmbtu/d),natural gas,average price per mmbtu",$(1.16,"price per mmbtu,natural gas,average price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
2011,45,"basis swaps (thousand mmbtu/d),natural gas,average price per mmbtu",$(1.74,"price per mmbtu,natural gas,average price per mmbtu",,,,,,,,,,,,,,,,,,,,,,,,,,
APC20090225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:2,vol1,vol1_type,Price1,Price1_type,Price2,Price2_type,Price3,Price3_type,,,,,,,,,,,,,,,,,,,,,,
"2009,",48,"three-way collars (mbbls/d),crude oil,",$87.04 ,"ceiling sold price,crude oil,average price per barrel",$52.51 ,"floor purchased price,crude oil,average price per barrel",$37.51 ,"floor sold price,crude oil,average price per barrel",,,,,,,,,,,,,,,,,,,,,,
"2010,",18,"three-way collars (mbbls/d),crude oil,",$86.76 ,"ceiling sold price,crude oil,average price per barrel",$49.19 ,"floor purchased price,crude oil,average price per barrel",$34.18 ,"floor sold price,crude oil,average price per barrel",,,,,,,,,,,,,,,,,,,,,,
"2011,",3,"three-way collars (mbbls/d),crude oil,",$86.00 ,"ceiling sold price,crude oil,average price per barrel",$50.00 ,"floor purchased price,crude oil,average price per barrel",$35.00 ,"floor sold price,crude oil,average price per barrel",,,,,,,,,,,,,,,,,,,,,,
"2012,",2,"three-way collars (mbbls/d),crude oil,",$92.50 ,"ceiling sold price,crude oil,average price per barrel",$50.00 ,"floor purchased price,crude oil,average price per barrel",$35.00 ,"floor sold price,crude oil,average price per barrel",,,,,,,,,,,,,,,,,,,,,,
